region_id,시도명,시군구명,행정동명,가격_기준월,실거래가,서울평균_실거래가,실거래가_서울평균대비율,실거래가_서울평균대비금액,전세가,서울평균_전세가,전세가_서울평균대비율,전세가_서울평균대비금액,거래량,거래량_해석주의,생활인구_기준월,생활인구,주민등록인구,세대수,안전_기준일자,안심시설수,유흥시설수,CCTV수,경찰시설수,안전_매핑방법,안전_데이터출처,가격_데이터여부,생활인구_데이터여부,안전_데이터여부
1138052000,서울특별시,은평구,불광1동,2025-12,14229.81,25429.86,-44.04,-11200.05,27596.27,44824.13,-38.43,-17227.86,122.5,False,2026-05,23552.36,,,2026-06-17,0,24,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138053000,서울특별시,은평구,불광2동,2025-12,14229.81,25429.86,-44.04,-11200.05,27596.27,44824.13,-38.43,-17227.86,122.5,False,2026-05,18353.26,,,2026-06-17,0,5,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138065000,서울특별시,은평구,수색동,2025-12,40112.32,25429.86,57.74,14682.46,61946.43,44824.13,38.2,17122.3,79.0,False,2026-05,14735.17,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138063100,서울특별시,은평구,신사1동,2025-12,18590.72,25429.86,-26.89,-6839.14,33497.53,44824.13,-25.27,-11326.6,63.5,False,2026-05,19823.05,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138063200,서울특별시,은평구,신사2동,2025-12,18590.72,25429.86,-26.89,-6839.14,33497.53,44824.13,-25.27,-11326.6,63.5,False,2026-05,13932.42,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138062500,서울특별시,은평구,역촌동,2025-12,9185.72,25429.86,-63.88,-16244.14,19585.71,44824.13,-56.31,-25238.42,75.0,False,2026-05,39873.09,,,2026-06-17,0,6,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138058000,서울특별시,은평구,응암1동,2025-12,22240.39,25429.86,-12.54,-3189.47,44679.82,44824.13,-0.32,-144.31,97.0,False,2026-05,21549.44,,,2026-06-17,0,13,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138059000,서울특별시,은평구,응암2동,2025-12,22240.39,25429.86,-12.54,-3189.47,44679.82,44824.13,-0.32,-144.31,97.0,False,2026-05,17314.06,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138060000,서울특별시,은평구,응암3동,2025-12,22240.39,25429.86,-12.54,-3189.47,44679.82,44824.13,-0.32,-144.31,97.0,False,2026-05,21265.79,,,2026-06-17,0,47,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138064000,서울특별시,은평구,증산동,2025-12,32884.61,25429.86,29.31,7454.75,49966.67,44824.13,11.47,5142.54,36.0,False,2026-05,12637.88,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138069000,서울특별시,은평구,진관동,2025-12,19500.8,25429.86,-23.32,-5929.06,43483.48,44824.13,-2.99,-1340.65,222.0,False,2026-05,55053.3,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111060000,서울특별시,종로구,가회동,2025-12,17000.0,25429.86,-33.15,-8429.86,29500.0,44824.13,-34.19,-15324.13,6.0,False,2026-05,5963.09,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111058000,서울특별시,종로구,교남동,2025-12,49397.09,25429.86,94.25,23967.23,98680.07,44824.13,120.15,53855.94,76.0,False,2026-05,7248.76,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111057000,서울특별시,종로구,무악동,2025-12,53594.74,25429.86,110.76,28164.88,75108.33,44824.13,67.56,30284.2,19.0,False,2026-05,6197.2,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111055000,서울특별시,종로구,부암동,2025-12,19741.18,25429.86,-22.37,-5688.68,47800.0,44824.13,6.64,2975.87,17.0,False,2026-05,11338.52,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111053000,서울특별시,종로구,사직동,2025-12,29233.33,25429.86,14.96,3803.47,88033.33,44824.13,96.4,43209.2,33.0,False,2026-05,23617.04,,,2026-06-17,0,12,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111054000,서울특별시,종로구,삼청동,2025-12,12075.0,25429.86,-52.52,-13354.86,,44824.13,,,2.0,True,2026-05,7175.33,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111070000,서울특별시,종로구,숭인1동,2025-12,10820.71,25429.86,-57.45,-14609.15,30081.88,44824.13,-32.89,-14742.25,63.0,False,2026-05,8254.54,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111071000,서울특별시,종로구,숭인2동,2025-12,10820.71,25429.86,-57.45,-14609.15,30081.88,44824.13,-32.89,-14742.25,63.0,False,2026-05,12095.7,,,2026-06-17,0,16,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111064000,서울특별시,종로구,이화동,2025-12,4392.59,25429.86,-82.73,-21037.27,8250.0,44824.13,-81.59,-36574.13,27.0,False,2026-05,35474.74,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111061500,서울특별시,종로구,종로1·2·3·4가동,2025-12,4316.67,25429.86,-83.03,-21113.19,31260.0,44824.13,-30.26,-13564.13,54.0,False,2026-05,62174.58,,,2026-06-17,0,127,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111063000,서울특별시,종로구,종로5·6가동,2025-12,13652.72,25429.86,-46.31,-11777.14,42437.5,44824.13,-5.32,-2386.63,36.0,False,2026-05,14239.19,,,2026-06-17,0,80,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111067000,서울특별시,종로구,창신1동,2026-01,7875.0,33950.07,-76.8,-26075.07,7875.0,53048.43,-85.16,-45173.43,0.33,True,2026-05,8387.91,,,2026-06-17,0,19,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111068000,서울특별시,종로구,창신2동,2026-01,7875.0,33950.07,-76.8,-26075.07,7875.0,53048.43,-85.16,-45173.43,0.33,True,2026-05,6832.28,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111069000,서울특별시,종로구,창신3동,2026-01,7875.0,33950.07,-76.8,-26075.07,7875.0,53048.43,-85.16,-45173.43,0.33,True,2026-05,4816.64,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111051500,서울특별시,종로구,청운효자동,2025-12,20133.12,25429.86,-20.83,-5296.74,32518.0,44824.13,-27.45,-12306.13,33.0,False,2026-05,17792.93,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111056000,서울특별시,종로구,평창동,2025-12,25678.57,25429.86,0.98,248.71,33750.0,44824.13,-24.71,-11074.13,14.0,False,2026-05,18571.9,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1111065000,서울특별시,종로구,혜화동,2025-12,7408.78,25429.86,-70.87,-18021.08,24950.0,44824.13,-44.34,-19874.13,131.0,False,2026-05,32925.09,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114059000,서울특별시,중구,광희동,2025-12,14810.7,25429.86,-41.76,-10619.16,30964.17,44824.13,-30.92,-13859.96,39.5,False,2026-05,23325.89,,,2026-06-17,0,59,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114062500,서울특별시,중구,다산동,2025-12,23314.58,25429.86,-8.32,-2115.28,44377.32,44824.13,-1.0,-446.81,19.09,False,2026-05,13634.37,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114066500,서울특별시,중구,동화동,2025-12,23314.58,25429.86,-8.32,-2115.28,44377.32,44824.13,-1.0,-446.81,19.09,False,2026-05,11940.37,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114055000,서울특별시,중구,명동,2025-12,11921.43,25429.86,-53.12,-13508.43,39110.0,44824.13,-12.75,-5714.13,21.0,False,2026-05,38080.27,,,2026-06-17,0,23,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114052000,서울특별시,중구,소공동,2025-12,29785.71,25429.86,17.13,4355.85,56200.0,44824.13,25.38,11375.87,7.0,False,2026-05,23696.0,,,2026-06-17,0,27,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114061000,서울특별시,중구,신당1동,2025-12,20149.64,25429.86,-20.76,-5280.22,44185.61,44824.13,-1.42,-638.52,28.59,False,,,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,False,True
1114062000,서울특별시,중구,신당2동,2025-12,23314.58,25429.86,-8.32,-2115.28,44377.32,44824.13,-1.0,-446.81,19.09,False,,,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,False,True
1114063000,서울특별시,중구,신당3동,2025-12,23314.58,25429.86,-8.32,-2115.28,44377.32,44824.13,-1.0,-446.81,19.09,False,,,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,False,True
1114064000,서울특별시,중구,신당4동,2025-12,23314.58,25429.86,-8.32,-2115.28,44377.32,44824.13,-1.0,-446.81,19.09,False,,,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,False,True
1114065000,서울특별시,중구,신당5동,2025-12,23314.58,25429.86,-8.32,-2115.28,44377.32,44824.13,-1.0,-446.81,19.09,False,2026-05,6572.16,,,2026-06-17,0,11,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114066000,서울특별시,중구,신당6동,2025-12,23314.58,25429.86,-8.32,-2115.28,44377.32,44824.13,-1.0,-446.81,19.09,False,,,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,False,True
1114061500,서울특별시,중구,신당동,2025-12,20149.64,25429.86,-20.76,-5280.22,44185.61,44824.13,-1.42,-638.52,28.59,False,2026-05,20010.37,,,2026-06-17,0,10,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114063500,서울특별시,중구,약수동,2025-12,23314.58,25429.86,-8.32,-2115.28,44377.32,44824.13,-1.0,-446.81,19.09,False,2026-05,13256.97,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114060500,서울특별시,중구,을지로동,2025-12,26715.22,25429.86,5.05,1285.36,57811.11,44824.13,28.97,12986.98,23.0,False,2026-05,16048.01,,,2026-06-17,0,46,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114058000,서울특별시,중구,장충동,2025-12,7695.74,25429.86,-69.74,-17734.12,25295.71,44824.13,-43.57,-19528.42,30.5,False,2026-05,11700.07,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114068000,서울특별시,중구,중림동,2025-12,41619.12,25429.86,63.66,16189.26,65764.63,44824.13,46.72,20940.5,77.0,False,2026-05,7825.93,,,2026-06-17,0,6,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114064500,서울특별시,중구,청구동,2025-12,23314.58,25429.86,-8.32,-2115.28,44377.32,44824.13,-1.0,-446.81,19.09,False,2026-05,9133.28,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114057000,서울특별시,중구,필동,2025-12,11719.78,25429.86,-53.91,-13710.08,40026.07,44824.13,-10.7,-4798.06,34.5,False,2026-05,14332.37,,,2026-06-17,0,30,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114067000,서울특별시,중구,황학동,2025-12,20945.39,25429.86,-17.63,-4484.47,32320.8,44824.13,-27.89,-12503.33,96.0,False,2026-05,12165.74,,,2026-06-17,0,19,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1114054000,서울특별시,중구,회현동,2025-12,49286.96,25429.86,93.82,23857.1,93100.0,44824.13,107.7,48275.87,11.5,False,2026-05,26799.06,,,2026-06-17,0,12,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126066000,서울특별시,중랑구,망우3동,2026-01,23500.0,33950.07,-30.78,-10450.07,23500.0,53048.43,-55.7,-29548.43,0.5,True,2026-05,9350.88,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126065500,서울특별시,중랑구,망우본동,2026-01,23500.0,33950.07,-30.78,-10450.07,23500.0,53048.43,-55.7,-29548.43,0.5,True,2026-05,39308.69,,,2026-06-17,0,17,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126052000,서울특별시,중랑구,면목2동,2025-12,13868.36,25429.86,-45.46,-11561.5,26519.35,44824.13,-40.84,-18304.78,66.5,False,2026-05,19108.29,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126057500,서울특별시,중랑구,면목3·8동,2025-12,13868.36,25429.86,-45.46,-11561.5,26519.35,44824.13,-40.84,-18304.78,66.5,False,2026-05,20053.62,,,2026-06-17,0,8,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126054000,서울특별시,중랑구,면목4동,2025-12,13868.36,25429.86,-45.46,-11561.5,26519.35,44824.13,-40.84,-18304.78,66.5,False,2026-05,14737.35,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126055000,서울특별시,중랑구,면목5동,2025-12,13868.36,25429.86,-45.46,-11561.5,26519.35,44824.13,-40.84,-18304.78,66.5,False,2026-05,11202.45,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126057000,서울특별시,중랑구,면목7동,2025-12,13868.36,25429.86,-45.46,-11561.5,26519.35,44824.13,-40.84,-18304.78,66.5,False,2026-05,14748.63,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126056500,서울특별시,중랑구,면목본동,2025-12,13868.36,25429.86,-45.46,-11561.5,26519.35,44824.13,-40.84,-18304.78,66.5,False,2026-05,27102.73,,,2026-06-17,0,10,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126062000,서울특별시,중랑구,묵1동,2025-12,13844.96,25429.86,-45.56,-11584.9,28028.23,44824.13,-37.47,-16795.9,69.0,False,2026-05,24044.11,,,2026-06-17,0,11,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126063000,서울특별시,중랑구,묵2동,2025-12,13844.96,25429.86,-45.56,-11584.9,28028.23,44824.13,-37.47,-16795.9,69.0,False,2026-05,17877.02,,,2026-06-17,0,15,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126058000,서울특별시,중랑구,상봉1동,2025-12,13735.27,25429.86,-45.99,-11694.59,27055.24,44824.13,-39.64,-17768.89,140.5,False,2026-05,17946.24,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126059000,서울특별시,중랑구,상봉2동,2025-12,13735.27,25429.86,-45.99,-11694.59,27055.24,44824.13,-39.64,-17768.89,140.5,False,2026-05,23166.76,,,2026-06-17,0,28,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126068000,서울특별시,중랑구,신내1동,2025-12,15823.73,25429.86,-37.77,-9606.13,33106.48,44824.13,-26.14,-11717.65,104.5,False,2026-05,32414.74,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126069000,서울특별시,중랑구,신내2동,2025-12,15823.73,25429.86,-37.77,-9606.13,33106.48,44824.13,-26.14,-11717.65,104.5,False,2026-05,13053.02,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126060000,서울특별시,중랑구,중화1동,2025-12,13508.84,25429.86,-46.88,-11921.02,23845.37,44824.13,-46.8,-20978.76,60.5,False,2026-05,14751.64,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1126061000,서울특별시,중랑구,중화2동,2025-12,13508.84,25429.86,-46.88,-11921.02,23845.37,44824.13,-46.8,-20978.76,60.5,False,2026-05,24726.82,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
